participant_id	true_age	predicted_age
sub358	27.0	26.77897644042969
sub1722	21.0	23.75061416625977
sub3119	50.0	53.55990600585938
sub202	22.0	21.30963516235352
sub1791	42.0	51.8604507446289
sub1796	21.0	18.09295082092285
sub3062	30.0	35.23623275756836
sub1195	43.81999969482422	34.10992813110352
sub2518	20.0	23.37593078613281
sub1638	20.0	30.565858840942386
sub3019	23.0	20.220924377441406
sub1356	20.0	19.356340408325195
sub986	39.0	31.04619216918945
sub2290	26.0	24.833166122436523
sub1394	24.0	26.55529022216797
sub1909	22.0	19.90829849243164
sub730	37.0	24.941421508789066
sub1798	23.0	25.797740936279297
sub2521	65.11000061035156	67.85764312744139
sub2552	35.0	40.988853454589844
sub810	24.0	27.90882110595703
sub1896	41.0	50.84288024902344
sub758	20.0	18.8297176361084
sub409	29.0	27.255001068115234
sub2226	20.0	18.776121139526367
sub1809	46.0	46.310302734375
sub571	28.0	30.687314987182614
sub206	70.5199966430664	81.28682708740234
sub416	35.0	29.40253829956055
sub1951	31.959999084472656	26.662555694580078
sub182	23.0	23.29483795166016
sub2303	24.0	28.61053276062012
sub941	28.0	27.06859588623047
sub1548	18.0	21.064292907714844
sub2551	50.0	58.50346374511719
sub198	22.0	17.989511489868164
sub2469	60.0	59.37313842773438
sub792	55.0	44.662841796875
sub2795	24.0	22.05648803710937
sub793	31.0	27.21654891967773
sub824	25.0	28.98677062988281
sub1509	27.0	23.26861572265625
sub1	26.0	30.84471893310547
sub2319	35.97999954223633	29.235897064208984
sub2022	50.0	50.06099319458008
sub1245	19.0	24.54156494140625
sub2731	19.0	24.002887725830078
sub1334	58.56999969482422	67.21897888183594
sub136	23.638599395751953	26.659534454345703
sub439	19.0	20.828052520751953
sub257	21.0	23.017017364501953
sub3288	24.0	24.83938407897949
sub117	29.0	35.161026000976555
sub2409	30.0	21.791484832763672
sub2012	48.0	46.87637329101562
sub2970	20.0	21.12133026123047
sub2941	18.0	23.400636672973636
sub1303	48.0	46.74844360351562
sub3179	23.0	30.15222930908203
sub2422	71.20999908447266	75.92994689941406
sub1639	21.910999298095703	22.319992065429688
sub320	26.0	40.89646911621094
sub11	34.0	29.30167388916016
sub1528	22.0	20.89776992797852
sub2981	36.0	37.209861755371094
sub32	25.0	25.394367218017575
sub2325	24.0	31.38924598693848
sub1252	22.0	21.74679946899414
sub2405	22.0	27.43535614013672
sub1782	50.0	45.58442306518555
sub1820	33.0	34.006946563720696
sub3271	24.13999938964844	28.77872467041016
sub3257	22.0	21.265548706054688
sub3122	29.0	31.79537582397461
sub1866	49.0	47.45345306396485
sub924	22.0	34.02370071411133
sub1830	21.0	14.738933563232422
sub2756	75.08000183105469	70.67111206054688
sub172	47.0	54.58350372314453
sub2038	46.0	55.31610870361328
sub754	58.27999877929688	65.15264892578125
sub2897	25.0	32.74716567993164
sub1437	33.0	26.609968185424805
sub2699	28.8700008392334	29.359111785888672
sub2732	23.0	25.206172943115234
sub2455	24.0	21.27992057800293
sub3219	76.5199966430664	76.67417907714844
sub2797	41.33000183105469	40.00025939941406
sub900	51.88000106811523	51.83553695678711
sub3280	30.0	26.746150970458984
sub135	25.1299991607666	22.013925552368164
sub1967	22.0	19.04498291015625
sub815	65.0	55.95879364013672
sub2083	47.0099983215332	44.56885528564453
sub2147	46.16999816894531	46.81786346435547
sub1618	29.770000457763672	39.33076858520508
sub1330	39.0	35.253597259521484
sub2983	27.0	27.078311920166016
sub901	59.0	65.59449005126953
sub725	62.0	66.28358459472656
sub349	39.0	42.7443962097168
sub1326	71.0	61.12065124511719
sub1248	23.67690086364746	36.75822448730469
sub2787	51.290000915527344	51.76526641845703
sub2773	53.0	48.6848258972168
sub289	26.0	32.07800674438477
sub2987	54.0	51.40165328979492
sub2341	20.0	27.98139762878418
sub2598	70.33000183105469	74.26818084716797
sub1631	24.0	23.57073211669922
sub1683	26.0	23.639339447021484
sub1977	20.0	28.545055389404297
sub2222	22.0	27.91980743408203
sub1435	32.0	39.78585433959961
sub884	21.0	28.36703109741211
sub2613	25.0	19.48084831237793
sub856	32.0	35.8319091796875
sub1398	52.0	40.41093063354492
sub1715	25.0	20.578266143798828
sub2980	22.0	21.129581451416016
sub1474	23.0	25.824108123779297
sub2484	28.0	30.873519897460934
sub583	27.0	28.86357498168945
sub2039	63.41999816894531	70.51917266845703
sub1649	78.58000183105469	75.5733642578125
sub839	30.0	28.025243759155273
sub1947	19.0	27.51869964599609
sub535	22.0	21.960004806518555
sub1233	24.0	28.22281837463379
sub66	41.0	45.18769073486328
sub1492	23.0	30.848257064819336
sub869	23.09650039672852	25.832447052001953
sub2097	21.0	24.70992088317871
sub1422	40.0	49.87677001953125
sub1395	39.0	42.72982025146485
sub1256	33.0	24.64653587341309
sub632	29.0	35.8747673034668
sub3195	24.0	19.39317321777344
sub1488	33.0	39.4536247253418
sub2976	22.0	22.47428131103516
sub183	30.01000022888184	30.01347351074219
sub3172	49.36999893188477	45.50408554077149
sub205	67.0	63.437095642089844
sub612	31.0	25.55669021606445
sub149	46.0	42.83243942260742
sub1657	20.0	18.002893447875977
sub1003	21.0	22.749059677124023
sub1142	62.459999084472656	71.36920166015625
sub1596	54.27999877929688	57.450401306152344
sub827	21.0	20.95521545410156
sub769	46.0099983215332	61.93675994873047
sub1219	55.0	44.81828308105469
sub3120	25.0	19.712629318237305
sub2621	37.70000076293945	33.45863723754883
sub3155	22.0	23.138416290283203
sub1431	45.0	45.74762344360352
sub1561	52.0	43.07098388671875
sub2655	30.0	32.09457397460937
sub2050	23.11000061035156	30.391756057739254
sub2583	74.98999786376953	73.76536560058594
sub2279	22.0	20.67709732055664
sub603	66.90000152587889	72.74554443359375
sub858	54.0	45.2311019897461
sub1390	22.0	18.139270782470703
sub1640	42.5099983215332	46.60806655883789
sub20	21.0	24.71438980102539
sub983	22.0	23.939228057861328
sub321	56.0	64.24512481689453
sub2844	43.0	38.07684326171875
sub1306	67.33000183105469	72.013916015625
sub2336	50.0	60.37963104248047
sub2572	57.0	47.163490295410156
sub1854	30.0	34.114391326904304
sub1449	24.0	22.747562408447266
sub78	35.79999923706055	33.37905120849609
sub529	39.040000915527344	30.796573638916016
sub1084	24.0	24.50503921508789
sub2943	20.209999084472656	23.44080352783203
sub2263	27.0	30.230697631835934
sub2743	35.9900016784668	31.35699462890625
sub2071	36.0	32.82948684692383
sub1908	26.0	31.50202178955078
sub2281	45.0	36.203651428222656
sub104	54.7400016784668	71.38975524902344
sub1122	22.0	22.56611251831055
sub2352	46.0	38.560733795166016
sub558	21.0	25.167255401611328
sub1004	28.0	24.954200744628906
sub1061	69.69000244140625	68.9739990234375
sub1313	21.0	25.62052154541016
sub1569	20.0	27.41138458251953
sub171	28.0	32.27040863037109
sub618	25.0	21.61178207397461
sub1943	20.0	18.057565689086914
sub2918	22.0	26.53997611999512
sub84	39.040000915527344	34.24672317504883
sub3269	48.0	43.30202865600586
sub714	28.0	28.62554931640625
sub2876	22.0	25.38896179199219
sub949	21.0	22.528118133544922
sub1949	56.0	44.39836502075195
sub2428	59.66999816894531	64.77782440185547
sub2703	26.0	25.14300537109375
sub3091	30.0	27.40546417236328
sub1594	37.0	33.069137573242195
sub2543	22.0	26.35598373413086
sub1420	20.0	19.417552947998047
sub122	56.0	52.3045654296875
sub1312	50.0	50.24552917480469
sub741	46.59000015258789	50.34196472167969
sub1984	28.0	25.85926818847656
sub508	61.0	48.95864868164063
sub335	52.0	48.72961044311523
sub2690	25.0	34.840930938720696
sub1828	56.0	61.53102111816406
sub1188	19.0	19.31935310363769
sub2905	23.0	22.42911148071289
sub3251	30.0	31.61003112792969
sub2910	28.0	25.84488677978516
sub2968	21.0	26.80655288696289
sub549	24.0	24.745704650878906
sub338	25.0	34.88245391845703
sub832	23.0	27.570446014404297
sub2778	24.0	25.94165802001953
sub1735	20.0	21.506032943725586
sub2359	19.0	29.05447196960449
sub928	24.0	26.45281219482422
sub2229	34.0	43.54291915893555
sub1217	46.0	49.50200653076172
sub1817	73.0	88.088134765625
sub2825	72.58999633789062	74.74285125732422
sub977	36.0	48.79593276977539
sub1491	20.0	22.11355972290039
sub3071	22.0	25.08260726928711
sub1236	73.0199966430664	71.43916320800781
sub27	23.0	20.773143768310547
sub550	62.0	64.70224761962889
sub1147	45.0	54.97926330566406
sub1355	28.809999465942386	27.448413848876953
sub1342	21.0	22.012434005737305
sub2317	27.0	30.55837631225586
sub1295	24.0	22.842437744140625
sub2000	61.0	60.62677001953125
