participant_id	true_age	predicted_age
sub1670	19.0	22.273475646972656
sub1076	21.0	23.498083114624023
sub1668	36.0	43.7939338684082
sub2067	51.0	46.85716247558594
sub411	43.0	52.977359771728516
sub1046	23.0	28.231773376464844
sub940	24.0	28.213302612304688
sub1260	22.0	21.502222061157227
sub1767	18.0	19.50894546508789
sub751	28.0	28.7928409576416
sub1751	25.0	22.17378807067871
sub3004	41.0	46.66907501220703
sub2691	36.91999816894531	43.977020263671875
sub2852	22.0	24.406497955322266
sub425	30.0	24.969581604003906
sub1881	19.959999084472656	27.9874324798584
sub150	21.0	24.807384490966797
sub74	55.0	54.2996940612793
sub7	22.0	25.058879852294922
sub2904	33.0	40.50237274169922
sub193	19.0	24.07076072692871
sub2350	23.0	29.238910675048828
sub3183	59.0	54.40483856201172
sub449	28.0	31.054048538208008
sub2041	25.0	21.6712589263916
sub6	33.0	37.74213790893555
sub1695	19.0	20.036178588867188
sub2168	41.0	35.930992126464844
sub2955	45.0	41.81732940673828
sub2726	28.0	26.60528564453125
sub1453	55.0	52.84014892578125
sub125	43.0	46.88715744018555
sub3258	21.0	24.939720153808594
sub1323	42.0	48.11211395263672
sub1054	31.809999465942383	34.02948760986328
sub693	22.0	23.27840232849121
sub2611	29.0	28.386276245117188
sub1220	24.0	24.79368782043457
sub2899	65.0	68.25498962402344
sub929	48.0	51.61806106567383
sub2706	25.0	27.41617202758789
sub403	23.0	26.22742462158203
sub1969	23.0	24.690683364868164
sub650	62.959999084472656	63.31787109375
sub3108	20.0	21.665027618408203
sub2283	60.540000915527344	52.23149490356445
sub734	19.0	19.8295955657959
sub520	64.75	72.72257995605469
sub218	68.47000122070312	59.83194351196289
sub2745	31.59000015258789	39.760231018066406
sub2120	31.0	35.8571662902832
sub3150	21.0	22.773090362548828
sub1103	74.0	65.22694396972656
sub1575	20.0	29.170272827148438
sub554	58.65999984741211	64.95478820800781
sub281	19.0	19.217601776123047
sub1687	33.08000183105469	27.536396026611328
sub3118	26.0	29.090892791748047
sub2936	27.0	24.160242080688477
sub2966	35.0	39.58949279785156
sub2418	18.0	19.697479248046875
sub720	30.0	35.34572982788086
sub1429	24.0	22.117538452148438
sub3138	39.18000030517578	42.14933395385742
sub2763	26.639999389648438	26.59630584716797
sub2632	21.0	22.067956924438477
sub1705	69.55000305175781	70.23494720458984
sub1080	18.0	25.05852508544922
sub2884	22.0	22.747968673706055
sub184	25.0	26.224910736083984
sub3299	49.0	44.793601989746094
sub2780	25.0	23.088621139526367
sub736	25.0	27.55306625366211
sub214	25.0	25.424821853637695
sub2031	26.0	23.765268325805664
sub2894	26.0	24.360570907592773
sub1086	57.0	65.44600677490234
sub2354	26.0	28.383686065673828
sub1451	23.0	20.246990203857422
sub1562	46.0	43.217140197753906
sub140	70.94999694824219	72.92015838623047
sub3048	23.0	24.499513626098633
sub1037	22.0	19.828083038330078
sub1557	19.0	22.29793357849121
sub1074	31.0	41.87413787841797
sub1440	64.66000366210938	57.906044006347656
sub2109	23.959999084472656	27.837129592895508
sub100	81.0	74.80203247070312
sub1754	30.0	25.932666778564453
sub2707	20.0	23.171363830566406
sub2287	28.0	27.994586944580078
sub2194	28.0	33.27045440673828
sub782	48.0	39.62112808227539
sub525	23.0	24.034610748291016
sub903	34.0	34.80353546142578
sub2420	22.0	25.794736862182617
sub849	30.670000076293945	37.966400146484375
sub2386	24.0	26.314136505126953
sub3201	64.0	47.34123992919922
sub1374	24.0	24.610095977783203
sub2024	26.0	26.7078857421875
sub2002	33.91999816894531	25.24083137512207
sub3243	19.0	22.897390365600586
sub3036	57.209999084472656	49.41286849975586
sub1113	20.0	22.814136505126953
sub207	21.299999237060547	25.173370361328125
sub1468	23.0	28.163793563842773
sub890	30.0	23.405773162841797
sub1826	46.0	33.11953353881836
sub2276	25.0	21.270030975341797
