participant_id	true_age	predicted_age
sub358	27.0	24.459152221679688
sub1722	21.0	26.486175537109375
sub3119	50.0	50.786293029785156
sub202	22.0	26.709735870361328
sub1791	42.0	43.74235534667969
sub1796	21.0	19.42879867553711
sub3062	30.0	23.832120895385742
sub1195	43.81999969482422	36.8264274597168
sub2518	20.0	20.231428146362305
sub1638	20.0	22.324016571044922
sub3019	23.0	27.160276412963867
sub1356	20.0	19.193601608276367
sub986	39.0	31.55245018005371
sub2290	26.0	20.64582061767578
sub1394	24.0	22.784692764282227
sub1909	22.0	24.09966468811035
sub730	37.0	33.00223922729492
sub1798	23.0	25.944229125976562
sub2521	65.11000061035156	61.17435836791992
sub2552	35.0	42.996788024902344
sub810	24.0	29.670015335083008
sub1896	41.0	32.231327056884766
sub758	20.0	19.48323631286621
sub409	29.0	21.136852264404297
sub2226	20.0	21.468547821044922
sub1809	46.0	47.91195297241211
sub571	28.0	30.214130401611328
sub206	70.5199966430664	66.47306823730469
sub416	35.0	29.417078018188477
sub1951	31.959999084472656	30.503293991088867
sub182	23.0	29.578222274780273
sub2303	24.0	24.18553352355957
sub941	28.0	24.386640548706055
sub1548	18.0	20.53973960876465
sub2551	50.0	47.55242919921875
sub198	22.0	21.579654693603516
sub2469	60.0	59.00676345825195
sub792	55.0	44.26102828979492
sub2795	24.0	19.259382247924805
sub793	31.0	31.421789169311523
sub824	25.0	27.903478622436523
sub1509	27.0	23.093008041381836
sub1	26.0	29.10140037536621
sub2319	35.97999954223633	30.65814208984375
sub2022	50.0	46.91889572143555
sub1245	19.0	21.424745559692383
sub2731	19.0	20.57273292541504
sub1334	58.56999969482422	64.97168731689453
sub136	23.638599395751953	24.863574981689453
sub439	19.0	22.378812789916992
sub257	21.0	23.64778709411621
sub3288	24.0	24.249948501586914
sub117	29.0	31.422443389892578
sub2409	30.0	28.51176643371582
sub2012	48.0	39.90678405761719
sub2970	20.0	20.931602478027344
sub2941	18.0	26.182218551635742
sub1303	48.0	47.23393630981445
sub3179	23.0	29.42170524597168
sub2422	71.20999908447266	72.1335220336914
sub1639	21.910999298095703	26.98720932006836
sub320	26.0	32.54917526245117
sub11	34.0	24.372163772583008
sub1528	22.0	22.154260635375977
sub2981	36.0	30.0302791595459
