participant_id	true_age	predicted_age
sub2609	41.0	44.19510269165039
sub2949	22.0	21.736188888549805
sub944	21.0	20.021509170532227
sub863	70.0	75.59149932861328
sub2047	23.0	22.120651245117188
sub2535	29.0	25.5314998626709
sub2696	20.0	27.25794219970703
sub1704	28.0	27.51041603088379
sub2448	27.0	31.642595291137695
sub2122	20.0	20.855222702026367
sub1310	28.0	23.931324005126953
sub1840	49.0	49.73927688598633
sub797	21.0	21.408031463623047
sub3085	23.0	19.06268310546875
sub1894	34.0	28.54371452331543
sub2540	33.0	30.41631507873535
sub1654	22.0	20.146228790283203
sub402	62.43000030517578	62.75540542602539
sub2849	19.0	19.989734649658203
sub399	42.0	39.09138488769531
sub19	33.13999938964844	29.390592575073242
sub2937	47.0	48.84962463378906
sub1527	22.0	30.866817474365234
sub803	29.0	28.57639503479004
sub2508	34.0	31.022445678710938
sub911	29.0	30.48233985900879
sub2387	22.0	25.736797332763672
sub2754	28.0	25.544620513916016
sub3083	24.0	25.2108211517334
sub36	23.0	22.91962242126465
sub1568	33.0	30.95419692993164
sub566	47.0	47.66065216064453
sub476	70.5	65.16179656982422
sub2687	24.0	23.84659194946289
sub395	67.45999908447266	69.68254852294922
sub867	21.0	24.45634651184082
sub1525	32.0	22.859790802001953
sub2769	19.0	21.377178192138672
sub744	47.0	52.204036712646484
sub2139	29.0	42.78749465942383
sub1927	27.0	23.822608947753906
sub2640	18.0	19.837024688720703
sub1572	58.77000045776367	56.2363395690918
sub802	23.0	24.48397445678711
sub2775	24.0	30.345155715942383
sub745	43.0	35.33142852783203
sub2967	23.0	20.379283905029297
sub853	56.0	58.43605422973633
sub1653	30.0	27.018173217773438
sub2119	57.0	52.30989456176758
sub505	22.0	24.362110137939453
sub2161	24.0	25.43891716003418
sub1223	26.0	25.50106430053711
sub99	35.0	39.03939437866211
sub588	65.33000183105469	59.17195129394531
sub282	23.0	22.641830444335938
sub1408	37.0	35.26557540893555
sub1994	21.0	22.2249755859375
sub1869	80.0	80.07625579833984
sub2808	21.0	26.347625732421875
sub1381	22.0	22.19852638244629
sub483	54.61000061035156	58.26650619506836
sub4	28.0	28.107118606567383
sub133	28.15999984741211	36.40290069580078
sub747	20.0	22.73837661743164
sub2171	62.25	71.43933868408203
sub305	21.0	22.94386863708496
sub2026	30.0	36.116600036621094
sub1964	32.0	23.097768783569336
sub1800	44.47999954223633	33.07615661621094
sub2030	39.0	38.28164291381836
sub799	41.5099983215332	41.8901481628418
sub1150	33.0	30.54652976989746
sub2075	66.91000366210938	71.1375503540039
