participant_id	true_age	predicted_age
sub358	27.0	32.274208068847656
sub1722	21.0	22.879074096679688
sub3119	50.0	45.22373580932617
sub202	22.0	21.54302978515625
sub1791	42.0	45.276817321777344
sub1796	21.0	20.83061981201172
sub3062	30.0	34.02046585083008
sub1195	43.81999969482422	38.53523254394531
sub2518	20.0	21.868961334228516
sub1638	20.0	25.797996520996094
sub3019	23.0	22.640830993652344
sub1356	20.0	21.601882934570312
sub986	39.0	31.06686019897461
sub2290	26.0	20.74428939819336
sub1394	24.0	22.72719955444336
sub1909	22.0	25.776336669921875
sub730	37.0	36.189353942871094
sub1798	23.0	21.554988861083984
sub2521	65.11000061035156	66.12686920166016
sub2552	35.0	38.71482849121094
sub810	24.0	24.185821533203125
sub1896	41.0	43.86377716064453
sub758	20.0	20.557323455810547
sub409	29.0	22.59364128112793
sub2226	20.0	22.013444900512695
sub1809	46.0	38.68163299560547
sub571	28.0	29.24494171142578
sub206	70.5199966430664	68.126220703125
sub416	35.0	34.128562927246094
sub1951	31.959999084472656	31.114765167236328
sub182	23.0	29.91455841064453
sub2303	24.0	21.615781784057617
sub941	28.0	22.048738479614258
sub1548	18.0	22.011878967285156
sub2551	50.0	43.85110092163086
sub198	22.0	21.42582893371582
sub2469	60.0	55.34581756591797
sub792	55.0	45.703330993652344
sub2795	24.0	21.545940399169922
sub793	31.0	27.37902069091797
sub824	25.0	29.882404327392578
sub1509	27.0	22.469223022460938
sub1	26.0	32.409393310546875
sub2319	35.97999954223633	32.814537048339844
sub2022	50.0	43.9317626953125
sub1245	19.0	19.978239059448242
sub2731	19.0	23.413753509521484
sub1334	58.56999969482422	62.270259857177734
sub136	23.638599395751953	24.763816833496094
sub439	19.0	21.319671630859375
sub257	21.0	21.612285614013672
sub3288	24.0	23.716705322265625
sub117	29.0	32.24251937866211
sub2409	30.0	24.54547119140625
sub2012	48.0	44.63040542602539
sub2970	20.0	22.685922622680664
sub2941	18.0	24.226749420166016
sub1303	48.0	41.64606857299805
sub3179	23.0	26.488374710083008
sub2422	71.20999908447266	72.89789581298828
sub1639	21.910999298095703	23.710159301757812
sub320	26.0	30.14799690246582
sub11	34.0	22.709304809570312
sub1528	22.0	22.43714141845703
sub2981	36.0	30.67144203186035
sub32	25.0	24.84190559387207
sub2325	24.0	24.946956634521484
sub1252	22.0	20.986194610595703
sub2405	22.0	26.663299560546875
sub1782	50.0	47.68167495727539
sub1820	33.0	32.2303466796875
sub3271	24.139999389648438	25.849334716796875
sub3257	22.0	21.366750717163086
sub3122	29.0	36.53184509277344
sub1866	49.0	45.473304748535156
sub924	22.0	33.05621337890625
sub1830	21.0	22.117103576660156
sub2756	75.08000183105469	75.56204986572266
sub172	47.0	44.827972412109375
sub2038	46.0	53.546913146972656
sub754	58.279998779296875	60.202049255371094
sub2897	25.0	31.672000885009766
sub1437	33.0	25.471588134765625
sub2699	28.8700008392334	29.427608489990234
sub2732	23.0	25.29526138305664
sub2455	24.0	23.00664520263672
sub3219	76.5199966430664	78.17262268066406
sub2797	41.33000183105469	41.15465545654297
sub900	51.880001068115234	53.81340789794922
sub3280	30.0	29.472476959228516
sub135	25.1299991607666	22.240421295166016
sub1967	22.0	19.750930786132812
sub815	65.0	54.98385238647461
sub2083	47.0099983215332	40.622562408447266
sub2147	46.16999816894531	53.067832946777344
sub1618	29.770000457763672	41.31914138793945
sub1330	39.0	37.66557693481445
sub2983	27.0	28.178699493408203
sub901	59.0	57.80851364135742
sub725	62.0	53.61524200439453
sub349	39.0	41.393951416015625
sub1326	71.0	63.560482025146484
sub1248	23.67690086364746	32.372581481933594
sub2787	51.290000915527344	59.671119689941406
sub2773	53.0	45.77210235595703
sub289	26.0	21.150632858276367
sub2987	54.0	46.790714263916016
sub2341	20.0	24.7969970703125
sub2598	70.33000183105469	66.21842956542969
sub1631	24.0	22.500905990600586
sub1683	26.0	21.654958724975586
sub1977	20.0	23.71634864807129
sub2222	22.0	26.171499252319336
sub1435	32.0	49.06803894042969
sub884	21.0	23.55889320373535
sub2613	25.0	23.199941635131836
sub856	32.0	43.01166915893555
sub1398	52.0	42.13653564453125
sub1715	25.0	22.00629425048828
sub2980	22.0	26.90251922607422
sub1474	23.0	22.3557186126709
sub2484	28.0	31.011905670166016
sub583	27.0	37.97096252441406
sub2039	63.41999816894531	65.6189193725586
sub1649	78.58000183105469	72.09986877441406
sub839	30.0	25.861103057861328
sub1947	19.0	20.39374351501465
sub535	22.0	20.242704391479492
sub1233	24.0	28.379512786865234
sub66	41.0	44.0169677734375
sub1492	23.0	23.354469299316406
sub869	23.096500396728516	21.386287689208984
sub2097	21.0	26.281721115112305
sub1422	40.0	55.003875732421875
sub1395	39.0	49.575408935546875
sub1256	33.0	32.26161575317383
sub632	29.0	36.439117431640625
sub3195	24.0	22.332040786743164
sub1488	33.0	45.71449661254883
sub2976	22.0	21.79550552368164
sub183	30.010000228881836	35.814788818359375
sub3172	49.369998931884766	52.35996627807617
sub205	67.0	68.94264221191406
sub612	31.0	29.383153915405273
sub149	46.0	45.94586181640625
sub1657	20.0	21.524696350097656
sub1003	21.0	22.94005584716797
sub1142	62.459999084472656	69.95214080810547
sub1596	54.279998779296875	52.908042907714844
sub827	21.0	20.985633850097656
sub769	46.0099983215332	62.02595901489258
sub1219	55.0	51.97624206542969
sub3120	25.0	27.033634185791016
sub2621	37.70000076293945	31.803586959838867
sub3155	22.0	21.46367645263672
sub1431	45.0	40.84086608886719
sub1561	52.0	42.35886764526367
sub2655	30.0	28.94138526916504
sub2050	23.110000610351562	28.634841918945312
sub2583	74.98999786376953	73.7979507446289
sub2279	22.0	22.359174728393555
sub603	66.9000015258789	66.41370391845703
sub858	54.0	47.3055419921875
sub1390	22.0	21.433761596679688
sub1640	42.5099983215332	41.95676803588867
