participant_id	true_age	predicted_age
sub2700	24.0	25.229202270507812
sub864	27.0	24.92593765258789
sub1454	47.0	39.5108642578125
sub2384	32.0	23.374446868896484
sub2186	58.0	50.741737365722656
sub1119	23.0	21.888896942138672
sub2157	58.0	57.52661895751953
sub2733	26.0	26.116579055786133
sub2216	31.0	24.573211669921875
sub1094	22.0	26.58242416381836
sub1384	56.959999084472656	57.228546142578125
sub3180	24.0	23.558380126953125
sub272	53.0	45.31714630126953
sub656	49.0	51.192935943603516
sub1522	29.0	28.285343170166016
sub3226	55.0	47.50647735595703
sub2686	47.0	40.80031204223633
sub678	63.869998931884766	56.859249114990234
sub1494	37.0	33.18605041503906
sub2254	52.0	44.63019561767578
sub504	25.0	21.60375213623047
sub1039	21.0	24.974321365356445
sub386	25.0	21.952991485595703
sub2429	31.0	42.11024856567383
sub1457	24.0	24.833160400390625
sub2128	29.0	21.635265350341797
sub888	22.0	22.46087646484375
sub3066	59.88999938964844	59.25437927246094
sub1239	33.0	25.011981964111328
sub686	24.0	22.299121856689453
sub874	26.0	24.748138427734375
sub2709	40.0	52.007118225097656
sub3273	24.0	24.487625122070312
sub2482	67.0	61.27754211425781
sub2788	21.0	26.552413940429688
sub2822	43.0	42.73701858520508
sub1818	26.0	28.428091049194336
sub488	68.12999725341797	61.291595458984375
sub638	21.0	20.913856506347656
sub3264	23.0	21.41141128540039
sub1968	54.0	41.32337951660156
sub1056	25.93000030517578	22.57907485961914
sub2298	57.0	58.43324661254883
sub376	28.3700008392334	32.66731643676758
sub545	21.0	29.385751724243164
sub732	31.0	28.195955276489258
sub5	48.0	40.215904235839844
sub581	41.099998474121094	30.063098907470703
sub1832	73.0	69.13819885253906
sub1446	21.0	25.285797119140625
sub2502	58.790000915527344	53.761016845703125
sub3278	34.0	35.82207489013672
sub623	43.0	53.41111373901367
sub2834	20.0	21.820960998535156
sub460	25.0	22.288856506347656
sub2356	43.0	43.95915985107422
sub3101	26.0	25.659870147705078
sub2293	55.0	46.98221206665039
sub2025	47.349998474121094	49.46780776977539
sub33	80.16999816894531	77.87869262695312
sub2207	44.0	45.50339889526367
sub673	25.0	23.35118865966797
sub982	38.0	42.99348068237305
sub82	33.0	38.15239715576172
sub2169	24.0	22.27275848388672
sub70	64.0	62.66105270385742
sub2063	35.0	33.20720672607422
sub447	57.0	53.433692932128906
sub2223	58.0	52.09461975097656
sub1759	42.0	36.012176513671875
sub3197	23.0	22.820281982421875
sub1510	21.0	21.261281967163086
sub1560	20.0	23.90167999267578
sub2735	21.0	20.211803436279297
sub2137	27.0	26.0589599609375
sub1586	28.0	25.74011993408203
sub2804	20.90999984741211	26.306865692138672
sub1199	25.579999923706055	24.716548919677734
sub255	20.700000762939453	25.25422477722168
sub1134	23.0	29.26325035095215
sub2911	23.0	22.56036376953125
sub2246	23.0	22.045337677001953
sub2461	38.22999954223633	43.466941833496094
sub1858	21.0	22.193260192871094
sub1320	54.0	57.787776947021484
sub1149	38.0	43.047176361083984
