subject_ID	age	SCORE_scale
sub1002	19	19.4181592973717
sub1015	40.04	20.4850425413033
sub1017	51	52.3780004910302
sub1019	18	24.5839771590237
sub1022	85.74	70.4960893549936
sub1027	33.92	27.2526539422569
sub1028	43	49.6325392979528
sub1029	21	20.7628665184257
sub1036	18	10.10874698171
sub1041	22	19.8021578476472
sub1042	30	18.9762762575495
sub1043	83.46	75.4560314951568
sub105	19	20.4113517417609
sub1060	69	69.7854866356283
sub107	39	22.7472258006621
sub1079	28	23.549755066224
sub1081	20	9.9868686089508
sub1088	72.09	71.0042917362135
sub1092	21	18.2271753797117
sub1105	44	39.7469769950777
sub1107	43	53.8672740432288
sub1110	62.74	74.7057662583168
sub1116	58	48.5877346374918
sub1126	50	47.0261734353343
sub1128	23	36.2062712636565
sub1129	21	22.3522652165798
sub1132	67	72.3019213945993
sub1138	20	20.8149570435745
sub1140	29	31.2580934695101
sub1143	32	23.8004773370937
sub1144	50.52	37.2205598323644
sub1146	21	25.6523436975156
sub1148	28	22.613913135434
sub1150	33	33.4933170507511
sub1151	22	26.0627793876567
sub116	23	32.6852908692607
sub1169	23	24.9850109099905
sub1191	30	24.5582991188144
sub1193	28.85	31.3381085230277
sub1198	23	21.5607175352938
sub1201	76.78	74.6564916181997
sub1216	34	35.0835160729399
sub1222	19	25.6523436975156
sub1223	26	27.5294212677738
sub1228	20	21.3436098976211
sub1229	24.2984	23.7666883412635
sub1235	22	27.869451285193
sub1241	19	14.1251781041613
sub1244	20	21.3355539301236
sub1261	72.35	74.046442722451
sub1262	23	11.7321181100919
sub1263	25	24.7910776211578
sub1268	26	25.7200073045291
sub1276	49	31.0979176299969
sub1299	31	33.2135779397774
sub1310	28	20.827184142015
sub1315	24	30.3606390689627
sub1324	21	2.46333834156722
sub133	28.16	26.3222333324501
sub1340	70.25	72.4465278051449
sub1341	30	38.1480203402829
sub1344	24	18.4501554928292
sub1349	46	26.4895308930487
sub1350	21	33.1468518438749
sub1352	40	40.205514425079
sub1354	19	15.2347060124939
sub1361	25	21.4180038844578
sub1369	51	58.0414066988814
sub137	43	30.1926745040765
sub1371	86	95.4980559853914
sub1376	20	17.4414453182392
sub1379	36	29.3336341303652
sub1381	22	24.1034091367137
sub1385	55	47.6684756057882
sub1393	34	27.9470844327123
sub1401	36	37.7318492477759
sub1408	37	31.2474497676887
sub141	30	11.4858156129559
sub1427	20	19.8130865494082
sub1434	32	28.0739412342251
sub1436	44	35.7915902177595
sub1448	71	63.281902840163
sub145	33	27.7087253580869
sub1456	74	65.0908522870178
sub1461	25	29.9308409610288
sub1463	20	10.8259225220631
sub1469	43	48.59083828625
sub1482	21	23.8089477809501
sub15	24.4079	25.1555015767652
sub1500	64.27	59.3141756756181
sub1501	40	33.5962445259014
sub1502	64	59.2791904075622
sub1518	61.02	67.9409731541908
sub152	28	24.1034091367137
sub1521	22	24.1034091367137
sub1525	32	19.0875061653625
sub1527	22	21.3001881696193
sub153	45	43.1859617918055
sub1532	22	22.6751615028309
sub1536	35	35.6235632894459
sub1540	30.89	17.5507430370059
sub1542	36	31.2498602669713
sub1553	20	10.7500848717107
sub1554	24	24.7749523324476
sub1556	28	19.6527595796422
sub1568	33	23.2024622605773
sub1572	58.77	57.444943341635
sub1585	70.11	65.331076066473
sub1589	29	20.6425676470106
sub1590	48	34.6351907305084
sub1591	25	24.191549547531
sub1599	28.44	22.6245250701757
sub1604	32	38.1987640152857
sub161	41	23.5192326309466
sub1629	26	17.6194677053186
sub1653	30	22.1268502670578
sub1654	22	19.6490186331354
sub1666	51	49.719305176312
sub1672	28.46	28.9596173595528
sub1674	23	27.7027701151339
sub1676	20	21.4861329257209
sub1678	35.41	19.6444156624266
sub168	21	15.9579808717261
sub1680	28	17.9351373066048
sub1688	19	16.6076748926167
sub170	28	24.7522533679029
sub1702	22	21.1711314749893
sub1704	28	34.9816411288548
sub1707	22	6.94218024620255
sub1711	32.3	36.1676658538046
sub1716	20	24.1034091367137
sub1718	40	16.4686474384851
sub1721	64	57.4340252856265
sub1724	52	54.6037506054632
sub1727	23	18.4015666860783
sub1731	19	17.6559274534156
sub1738	20	23.2924796222002
sub174	33	26.2493833175904
sub1761	39	30.6593401002542
sub1766	70.14	70.6700897163869
sub1769	23	24.2472828664237
sub1771	30	26.5709836518883
sub1775	21	24.1034091367137
sub1781	22	22.9967505115397
sub1786	60	47.860360751777
sub1793	24.6133	22.218045847682
sub1795	23	24.1034091367137
sub18	24.85	17.6154575705194
sub1800	44.48	29.3277716666777
sub1807	21	22.4367505329092
sub1811	50	46.6981052205786
sub1823	74	89.1650396168713
sub1834	23	17.5630208302948
sub1835	25	32.8571737882944
sub1840	49	35.3622396082884
sub1856	22	20.8990971795839
sub1857	27	24.2461357114078
sub1859	25	21.882374490362
sub1862	22	23.8537019681649
sub1864	31	27.3262985510465
sub1869	80	100.467026951173
sub1887	29	28.839171562043
sub1889	32	27.8024326017242
sub189	29	14.9609887194689
sub1891	55	39.3293586704862
sub1894	34	34.5660047021881
sub19	33.14	32.9756217140235
sub190	19	24.0112270305802
sub1901	26	23.6500368992449
sub1902	24	24.6736008672226
sub1903	28	26.6056188256665
sub1904	20	12.9694172936337
sub1906	28	15.3791901606652
sub1912	29	26.0864308932636
sub1915	31	24.4594174713344
sub1927	27	11.2610791606163
sub1930	19	20.2423390673088
sub1946	44	42.321713556007
sub1948	23	24.1034091367137
sub1957	30	24.1034091367137
sub1964	32	10.5491642542295
sub1971	18	17.6952875277803
sub1973	24.28	26.8755715969367
sub1976	28	24.1034091367137
sub1989	51	61.8417395023639
sub1994	21	22.2038153931187
sub1999	19	25.257188712549
sub200	40	31.8251436770809
sub2003	20	-5.16644268347222
sub2006	50	37.9495629096596
sub2014	61	67.1450695413615
sub2026	30	26.9134901077033
sub203	66.33	77.2344284216883
sub2030	39	36.1594114888005
sub2036	38.77	32.0211696572369
sub2040	23	23.7569414783443
sub2043	60.91	50.2596682469134
sub2047	23	25.615557159689
sub2057	44	45.2119201375129
sub2058	28	24.2088144582412
sub2066	27	19.5133877396416
sub2074	19	16.0996778746181
sub2075	66.91	61.6509780307062
sub2077	29	24.7466891318277
sub2081	27	19.8954868255874
sub209	51	31.4617598019126
sub2091	23	14.4114103000035
sub2098	20	21.4684810215564
sub2112	19	24.374393853308
sub2119	57	60.8549304586385
sub2122	20	-2.19237149376485
sub213	65.26	65.4556635632489
sub2139	29	32.6841983947057
sub2141	25	22.1317103595848
sub2145	30	34.113862031467
sub2146	27	23.1572940432861
sub2161	24	25.0355972322992
sub2162	21	21.9854644524006
sub2171	62.25	58.9691317164868
sub2183	22	15.3446751666579
sub2188	23	23.3520653382661
sub2196	72.01	85.995747945499
sub2205	28.57	28.187173854895
sub2209	28.51	22.0587864748676
sub2224	27	24.8787906148095
sub2231	52.53	33.943782598267
sub2238	21	17.2217122537291
sub2249	45	41.2370813387481
sub225	48	44.4122849868635
sub2253	19	16.9149210159192
sub2267	49.04	44.3467539502701
sub227	35.81	36.8707250723219
sub2278	26	24.1034091367137
sub2284	65.41	65.9476962793397
sub2285	25	17.3505114815915
sub229	29.34	26.0702152334724
sub2297	31	28.3868514575297
sub2299	30	28.3801251885799
sub2302	24	28.1844504547622
sub231	41	40.2755630647626
sub2335	25	10.0532168025832
sub2344	62.09	55.4655149942991
sub2361	23	21.3885348939798
sub237	18	18.3962272279153
sub2376	18	19.6537528139749
sub2378	50	48.4217511023488
sub2385	33.59	30.2630289869723
sub2387	22	5.8416182257174
sub2390	24	18.7602279296427
sub2400	37	45.2960227976961
sub2408	21	24.1034091367137
sub244	69.07	68.2189914549316
sub2442	44	41.7653320986868
sub2446	46	39.6228988684247
sub2447	18	20.1541224830746
sub2448	27	23.8499807490227
sub2456	23	23.8958912454018
sub2459	17	13.297379158854
sub2462	59	69.1877135347243
sub2467	20	10.583579096108
sub2471	25	8.88931340770522
sub2478	27	29.6322860828302
sub249	48	61.7866691199153
sub2498	23	18.7201543564729
sub250	60.41	65.8268405441495
sub2500	18	14.0367862607605
sub2508	34	26.7406202081245
sub2510	26	27.3333083862871
sub2525	60.46	63.8206717834866
sub2528	28.12	20.7945677606201
sub2529	78	91.927515960839
sub253	20	23.9446017409036
sub2533	25	24.2709445149789
sub2535	29	30.9674154681128
sub2539	56	49.6590305453194
sub2540	33	26.642143251006
sub2544	38.94	46.0069099622673
sub2554	20	22.4201482495801
sub2569	19	22.7827367081827
sub2570	26	34.9976781428849
sub2578	18	25.8073571884792
sub2579	23	23.134948437816
sub2582	20	23.235960532346
sub2589	37	33.7011985473706
sub2599	22	9.6754125253501
sub2609	41	45.440260044199
sub2610	36	24.1034091367137
sub2612	30	43.9073678891591
sub2617	21	26.5967479900016
sub2630	26	18.0732986303741
sub2637	24.62	14.1543400356227
sub2638	50	48.5472119786727
sub2640	18	19.0248651461628
sub2663	29	25.6523436975156
sub267	59	63.2065448133295
sub2670	55.58	60.2994255213371
sub2678	52	39.2251683086323
sub2679	39.4	32.0823400610112
sub2687	24	27.1082551993655
sub2692	23	24.7152240607861
sub2694	42	33.9500676042983
sub2696	20	25.5748996507509
sub2701	21	27.9360131650543
sub2727	24	26.341197262391
sub2734	21	18.9678842287974
sub275	30	24.5980023568942
sub2751	51	48.0466909265448
sub2752	22	25.1282303860392
sub2754	28	22.4448078150605
sub2759	23	29.1532643593753
sub2760	29	28.0047176129443
sub2762	22	19.4223241024363
sub2766	55	54.5943155371027
sub2768	18	15.7588095865866
sub2769	19	20.7175317132943
sub2770	21.38	13.892037991437
sub2775	24	21.5326178100965
sub2777	18	15.0252436346422
sub2786	28	23.8186823029303
sub2799	20	14.393436412341
sub2801	26	20.5521396135657
sub2802	47	36.5067721050455
sub2807	22	12.5695271601496
sub2808	21	23.5937639289715
sub2814	24	18.1639945085029
sub282	23	24.0235282892717
sub2829	21	26.0646979543094
sub2835	27	27.0180966843996
sub2840	30	31.716246790052
sub2841	20	33.6760041694162
sub2849	19	24.1034091367137
sub2854	66.02	74.9774676868577
sub2856	22	17.2463434466801
sub286	29	34.8015069365655
sub2860	61.59	73.5152636204675
sub2868	68.85	56.3661400112437
sub2869	53.67	56.312841402057
sub2875	21	18.4782944072662
sub2877	23	18.9425621063219
sub2888	33	29.0549132038749
sub2889	67.16	58.4012357948414
sub2898	23	20.2243052441068
sub2901	58	50.5731146587146
sub2907	28	31.6596934341453
sub291	46	30.1952483926418
sub292	37	26.0963880802662
sub2928	19	24.1034091367137
sub2930	71.66	77.7818856174177
sub2937	47	29.9300080948849
sub294	22.53	18.7959549509347
sub2946	55	65.513909770169
sub2949	22	15.7604515180418
sub2950	26	19.6707358942182
sub2951	58.78	54.6600834192324
sub2957	35	38.7834657913909
sub2967	23	21.9759483256787
sub2978	73.54	64.9087833894993
sub2997	21	20.5339960473014
sub3009	70.71	59.3343866297
sub3012	25.66	9.51412667633012
sub3013	25.53	8.23309232680806
sub3021	30	36.0147299226852
sub3030	22	19.9730360071245
sub3034	73.18	78.7468334003211
sub3035	41.12	42.4013106790655
sub3037	20	20.1402722951286
sub305	21	15.3066146485993
sub3059	28	22.9231881878007
sub306	63.88	60.0633172380764
sub3060	20	21.3755953982569
sub3072	20	20.8782943369732
sub308	47	60.1519878776427
sub3081	21	23.6285685398062
sub3083	24	13.030852113178
sub3085	23	27.2663020617669
sub3087	57	47.3534164930575
sub3099	52	74.2895030628187
sub3103	26	20.569144276978
sub3104	59.84	79.1765173730156
sub3112	61	55.7551909703478
sub312	22.41	13.5891925607758
sub3126	63.84	65.1567054385569
sub3136	45	42.7441188246022
sub3149	47	46.287239564841
sub3158	24.85	39.4719629344422
sub316	22	26.8304464348186
sub3160	20	20.3472951914369
sub3163	59.22	50.8731033505962
sub3164	63	67.2032056145304
sub3170	58	52.0356427634635
sub3175	35.02	26.8025099849418
sub3202	25	29.6943471408759
sub3209	21	32.49871397099
sub3210	30	28.7345210514587
sub3217	67.82	57.442832655972
sub3218	46	37.0794595186899
sub3229	45	40.6120670147714
sub3230	21	21.4946837753406
sub3234	33	29.8531694328405
sub3240	24.7666	21.2457642342893
sub3246	57	57.5722739612754
sub3249	44	32.3805935508218
sub325	27	34.0353437860109
sub3255	71	107.662247697538
sub3270	23	22.3085745407259
sub3272	22	28.5238907303082
sub3279	33	36.4005146462243
sub3284	54	41.7376321068647
sub3287	21	27.9518915128768
sub3291	51	33.689364008275
sub3296	43.08	38.8126971007744
sub330	66.53	62.710770005342
sub334	24	25.6523436975156
sub34	52	34.4095791898417
sub341	24	18.1088634928387
sub343	65	71.2244509828301
sub352	20	18.0688948748911
sub353	23	24.4239570592084
sub356	23	20.9540298395794
sub36	23	23.1630112380212
sub361	50	45.0614673429139
sub367	83.56	76.5766230407965
sub368	80	96.6394346089869
sub371	27	27.0820742567121
sub377	23	23.4052117910765
sub384	24	24.9200483294381
sub387	18	28.422074757713
sub39	41	45.6318336463282
sub391	25	25.6523436975156
sub395	67.46	67.2589787284344
sub396	50.02	42.1565850280802
sub399	42	36.9093634979597
sub4	28	24.9294417213087
sub402	62.43	67.1991354752136
sub407	23	14.1828482123418
sub408	59	44.3754792386256
sub410	61	48.7837909843785
sub413	23	20.3473347762895
sub414	67.85	57.6362115377369
sub428	19	22.1844699461021
sub456	25	23.6468979225424
sub473	47	40.9115564176698
sub476	70.5	73.6106544646018
sub483	54.61	58.5690428974405
sub485	41	22.3484543629921
sub493	38	28.4068662768246
