participant_id	true_age	predicted_age
sub2609	41.0	47.302154541015625
sub2949	22.0	22.35770034790039
sub944	21.0	21.635730743408203
sub863	70.0	70.99113464355469
sub2047	23.0	23.52043914794922
sub2535	29.0	29.34714698791504
sub2696	20.0	24.14240264892578
sub1704	28.0	32.347904205322266
sub2448	27.0	30.28582000732422
sub2122	20.0	26.577606201171875
sub1310	28.0	28.54141616821289
sub1840	49.0	47.208580017089844
sub797	21.0	22.17999267578125
sub3085	23.0	21.103649139404297
sub1894	34.0	25.269481658935547
sub2540	33.0	33.52180480957031
sub1654	22.0	21.045368194580078
sub402	62.43000030517578	62.63408660888672
sub2849	19.0	21.276817321777344
sub399	42.0	43.85821533203125
sub19	33.13999938964844	29.049880981445312
sub2937	47.0	52.26187515258789
sub1527	22.0	26.160341262817383
sub803	29.0	30.882352828979492
sub2508	34.0	32.70921325683594
sub911	29.0	27.341564178466797
sub2387	22.0	21.9427490234375
sub2754	28.0	22.310768127441406
sub3083	24.0	21.81067657470703
sub36	23.0	27.88014793395996
sub1568	33.0	25.5827579498291
sub566	47.0	44.91149139404297
sub476	70.5	63.50035095214844
sub2687	24.0	22.20812225341797
sub395	67.45999908447266	66.28138732910156
sub867	21.0	22.279193878173828
sub1525	32.0	21.212909698486328
sub2769	19.0	20.692241668701172
sub744	47.0	41.4434700012207
sub2139	29.0	23.225421905517578
sub1927	27.0	21.774616241455078
sub2640	18.0	21.135326385498047
sub1572	58.77000045776367	55.58009338378906
sub802	23.0	20.309764862060547
sub2775	24.0	24.84783935546875
sub745	43.0	43.37920379638672
sub2967	23.0	22.002573013305664
sub853	56.0	51.17177200317383
sub1653	30.0	26.324871063232422
sub2119	57.0	43.8836555480957
sub505	22.0	20.272411346435547
sub2161	24.0	22.224014282226562
sub1223	26.0	22.704591751098633
sub99	35.0	43.74350357055664
sub588	65.33000183105469	53.401832580566406
sub282	23.0	21.65985107421875
sub1408	37.0	32.53668975830078
sub1994	21.0	21.80467987060547
sub1869	80.0	79.15687561035156
sub2808	21.0	25.992368698120117
sub1381	22.0	21.503576278686523
sub483	54.61000061035156	50.8025016784668
sub4	28.0	28.34064292907715
sub133	28.15999984741211	32.897850036621094
sub747	20.0	23.52524185180664
sub2171	62.25	60.46983337402344
sub305	21.0	21.096233367919922
sub2026	30.0	28.042266845703125
sub1964	32.0	22.981224060058594
sub1800	44.47999954223633	39.53729248046875
sub2030	39.0	32.24993896484375
sub799	41.5099983215332	45.7562370300293
sub1150	33.0	31.364778518676758
sub2075	66.91000366210938	60.05083084106445
sub1262	23.0	21.69689178466797
sub229	29.34000015258789	30.083362579345703
sub1193	28.850000381469727	32.074153900146484
sub1324	21.0	20.921924591064453
sub3240	24.766599655151367	21.29262924194336
sub834	42.630001068115234	47.822994232177734
sub1036	18.0	21.595767974853516
sub2459	17.0	21.4001407623291
sub586	26.0	22.33728790283203
sub1702	22.0	20.56716537475586
sub2692	23.0	22.47897720336914
sub787	26.0	22.065692901611328
sub494	50.56999969482422	65.78137969970703
sub3164	63.0	54.62273025512695
sub493	38.0	38.95257568359375
sub946	18.0	20.75713539123535
sub1554	24.0	26.93228530883789
sub3126	63.84000015258789	61.02626037597656
sub694	75.0	71.8599853515625
sub1191	30.0	22.850887298583984
sub1376	20.0	19.99123191833496
sub3170	58.0	69.32872009277344
sub72	43.0	37.15670394897461
sub203	66.33000183105469	71.5487060546875
sub2801	26.0	23.07779312133789
sub695	42.0	54.36659240722656
sub913	22.43000030517578	22.000417709350586
sub3272	22.0	27.458581924438477
sub249	48.0	52.83174133300781
sub1107	43.0	35.16937255859375
sub1930	19.0	21.5308837890625
