participant_id	true_age	predicted_age
sub2609	41.0	42.038082122802734
sub2949	22.0	21.120616912841797
sub944	21.0	20.763023376464844
sub863	70.0	69.12904357910156
sub2047	23.0	21.836185455322266
sub2535	29.0	23.842849731445312
sub2696	20.0	21.599483489990234
sub1704	28.0	25.875137329101562
sub2448	27.0	28.842397689819336
sub2122	20.0	25.202024459838867
sub1310	28.0	26.705780029296875
sub1840	49.0	44.811302185058594
sub797	21.0	22.920093536376953
sub3085	23.0	21.02216339111328
sub1894	34.0	27.01369857788086
sub2540	33.0	30.948955535888672
sub1654	22.0	21.21670150756836
sub402	62.43000030517578	60.23380661010742
sub2849	19.0	20.938739776611328
sub399	42.0	41.05399703979492
sub19	33.13999938964844	27.431236267089844
sub2937	47.0	40.36418914794922
sub1527	22.0	28.192344665527344
sub803	29.0	24.970882415771484
sub2508	34.0	33.63675308227539
sub911	29.0	28.236963272094727
sub2387	22.0	25.705835342407227
sub2754	28.0	22.669055938720703
sub3083	24.0	23.15421485900879
sub36	23.0	22.882232666015625
sub1568	33.0	24.061054229736328
sub566	47.0	39.34855270385742
sub476	70.5	66.14634704589844
sub2687	24.0	22.45350456237793
sub395	67.45999908447266	66.92839813232422
sub867	21.0	25.825332641601562
sub1525	32.0	20.414278030395508
sub2769	19.0	21.409713745117188
sub744	47.0	44.367698669433594
sub2139	29.0	31.25454330444336
sub1927	27.0	25.692852020263672
sub2640	18.0	20.40660858154297
sub1572	58.77000045776367	54.12010192871094
sub802	23.0	23.036792755126953
sub2775	24.0	24.597463607788086
sub745	43.0	40.65491485595703
sub2967	23.0	21.88100242614746
sub853	56.0	49.79893493652344
sub1653	30.0	31.75580406188965
sub2119	57.0	47.25849151611328
sub505	22.0	20.421964645385742
sub2161	24.0	22.836938858032227
sub1223	26.0	25.005535125732422
sub99	35.0	39.54881286621094
sub588	65.33000183105469	52.759368896484375
sub282	23.0	21.80793571472168
sub1408	37.0	38.599796295166016
sub1994	21.0	21.714553833007812
sub1869	80.0	81.16594696044922
sub2808	21.0	24.931934356689453
sub1381	22.0	21.96261978149414
sub483	54.61000061035156	52.12961959838867
sub4	28.0	28.648761749267578
sub133	28.15999984741211	32.7126350402832
sub747	20.0	22.845775604248047
sub2171	62.25	61.3662223815918
sub305	21.0	21.215312957763672
sub2026	30.0	28.619653701782227
sub1964	32.0	22.244766235351562
sub1800	44.47999954223633	38.514766693115234
sub2030	39.0	27.865245819091797
sub799	41.5099983215332	41.48758316040039
sub1150	33.0	28.018264770507812
sub2075	66.91000366210938	64.22715759277344
sub1262	23.0	21.5970458984375
sub229	29.34000015258789	27.255470275878906
sub1193	28.850000381469727	27.907241821289062
sub1324	21.0	20.984899520874023
sub3240	24.766599655151367	21.984901428222656
sub834	42.630001068115234	52.160823822021484
sub1036	18.0	21.724422454833984
sub2459	17.0	20.487438201904297
sub586	26.0	22.037141799926758
sub1702	22.0	20.132110595703125
sub2692	23.0	21.189529418945312
sub787	26.0	21.97979736328125
sub494	50.56999969482422	64.13063049316406
sub3164	63.0	53.949623107910156
sub493	38.0	35.025115966796875
sub946	18.0	20.956134796142578
sub1554	24.0	27.727012634277344
sub3126	63.84000015258789	64.72364807128906
sub694	75.0	71.43792724609375
sub1191	30.0	22.305809020996094
sub1376	20.0	20.17361831665039
sub3170	58.0	70.33758544921875
sub72	43.0	36.01097106933594
sub203	66.33000183105469	72.9671859741211
sub2801	26.0	24.12309455871582
sub695	42.0	51.15753173828125
sub913	22.43000030517578	22.21102523803711
sub3272	22.0	28.16905403137207
