participant_id	true_age	predicted_age
sub2609	41.0	39.29240417480469
sub2949	22.0	21.497539520263672
sub944	21.0	21.796558380126953
sub863	70.0	68.5519790649414
sub2047	23.0	25.893203735351562
sub2535	29.0	25.910633087158203
sub2696	20.0	21.626506805419922
sub1704	28.0	29.699932098388672
sub2448	27.0	32.79911804199219
sub2122	20.0	22.75872039794922
sub1310	28.0	28.175827026367188
sub1840	49.0	46.137237548828125
sub797	21.0	26.220991134643555
sub3085	23.0	22.045116424560547
sub1894	34.0	27.817665100097656
sub2540	33.0	30.05348777770996
sub1654	22.0	19.84436798095703
sub402	62.43000030517578	64.32603454589844
sub2849	19.0	21.239356994628906
sub399	42.0	41.211265563964844
sub19	33.13999938964844	24.964069366455078
sub2937	47.0	43.66157531738281
sub1527	22.0	25.636310577392578
sub803	29.0	23.903839111328125
sub2508	34.0	30.828853607177734
sub911	29.0	26.992462158203125
sub2387	22.0	22.41266632080078
sub2754	28.0	23.420801162719727
sub3083	24.0	21.194141387939453
sub36	23.0	21.028427124023438
sub1568	33.0	24.23027801513672
sub566	47.0	41.55744171142578
sub476	70.5	71.28244018554688
sub2687	24.0	23.108596801757812
sub395	67.45999908447266	67.3966293334961
sub867	21.0	27.558452606201172
sub1525	32.0	20.576190948486328
sub2769	19.0	21.735633850097656
sub744	47.0	42.672271728515625
sub2139	29.0	30.14126205444336
sub1927	27.0	27.047616958618164
sub2640	18.0	21.47087860107422
sub1572	58.77000045776367	58.41299819946289
sub802	23.0	23.372760772705078
sub2775	24.0	21.37588882446289
sub745	43.0	43.211143493652344
sub2967	23.0	21.875736236572266
sub853	56.0	55.9173469543457
sub1653	30.0	24.717138290405273
sub2119	57.0	43.716773986816406
sub505	22.0	21.058128356933594
sub2161	24.0	22.809932708740234
sub1223	26.0	22.718605041503906
sub99	35.0	40.07340621948242
sub588	65.33000183105469	55.68811798095703
sub282	23.0	22.4551944732666
sub1408	37.0	31.51576042175293
sub1994	21.0	21.87649154663086
sub1869	80.0	78.35720825195312
sub2808	21.0	24.257335662841797
sub1381	22.0	21.646020889282227
sub483	54.61000061035156	54.17975616455078
sub4	28.0	28.508262634277344
sub133	28.15999984741211	39.162044525146484
sub747	20.0	22.057104110717773
sub2171	62.25	61.999229431152344
sub305	21.0	21.592775344848633
sub2026	30.0	34.709774017333984
sub1964	32.0	21.980470657348633
sub1800	44.47999954223633	39.4373779296875
sub2030	39.0	28.929039001464844
sub799	41.5099983215332	44.42454147338867
sub1150	33.0	34.343074798583984
sub2075	66.91000366210938	62.77942657470703
sub1262	23.0	22.60888671875
sub229	29.34000015258789	24.344165802001953
sub1193	28.850000381469727	27.27790641784668
sub1324	21.0	21.136520385742188
sub3240	24.766599655151367	22.788944244384766
sub834	42.630001068115234	50.14063262939453
sub1036	18.0	22.22946548461914
sub2459	17.0	22.065265655517578
sub586	26.0	23.52131462097168
sub1702	22.0	19.812223434448242
sub2692	23.0	21.74362564086914
sub787	26.0	20.061519622802734
sub494	50.56999969482422	64.9665298461914
sub3164	63.0	58.648494720458984
sub493	38.0	39.174232482910156
sub946	18.0	22.143096923828125
sub1554	24.0	25.813426971435547
sub3126	63.84000015258789	63.889556884765625
sub694	75.0	72.058837890625
sub1191	30.0	20.58067512512207
sub1376	20.0	20.65134048461914
sub3170	58.0	68.44639587402344
sub72	43.0	33.20610809326172
sub203	66.33000183105469	68.42438507080078
sub2801	26.0	22.965412139892578
sub695	42.0	52.790618896484375
sub913	22.43000030517578	20.993999481201172
sub3272	22.0	28.267074584960938
sub249	48.0	50.65406799316406
sub1107	43.0	33.193603515625
sub1930	19.0	21.352313995361328
sub2162	21.0	21.171985626220703
sub407	23.0	22.772172927856445
sub391	25.0	21.974624633789062
sub334	24.0	22.438501358032227
sub137	43.0	28.90947723388672
sub3279	33.0	32.78916931152344
sub168	21.0	21.470458984375
sub707	22.0	25.189964294433594
sub1688	19.0	21.956939697265625
sub1795	23.0	23.63408088684082
sub1903	28.0	27.038537979125977
sub294	22.530000686645508	22.692468643188477
sub831	56.0	45.08624267578125
sub1948	23.0	22.239276885986328
sub145	33.0	30.281036376953125
sub2888	33.0	48.541046142578125
sub705	35.0	31.18536376953125
sub563	21.0	22.741497039794922
sub2637	24.6200008392334	26.208667755126953
sub1463	20.0	20.79515266418457
sub209	51.0	40.83209991455078
sub291	46.0	42.03929138183594
sub1361	25.0	21.72655487060547
sub1666	51.0	54.32001495361328
sub1502	64.0	62.39746856689453
sub2400	37.0	47.68882751464844
sub3210	30.0	28.579734802246094
sub1973	24.280000686645508	39.00830078125
sub3202	25.0	22.994665145874023
sub2057	44.0	44.90998458862305
sub2907	28.0	26.145931243896484
sub1110	62.7400016784668	67.24712371826172
sub1786	60.0	45.2838249206543
sub2141	25.0	21.758581161499023
sub1019	18.0	22.682071685791016
sub551	57.0	52.88965606689453
sub1678	35.40999984741211	40.84968566894531
sub1146	21.0	21.953336715698242
sub96	61.0	58.54220199584961
sub189	29.0	23.63949966430664
sub1198	23.0	26.353351593017578
sub2898	23.0	25.326148986816406
sub1904	20.0	21.854259490966797
sub2841	20.0	21.389333724975586
sub1222	19.0	22.244640350341797
sub3081	21.0	23.213531494140625
sub413	23.0	22.102989196777344
sub1906	28.0	22.783878326416016
sub2875	21.0	20.927169799804688
sub2770	21.3799991607666	21.703594207763672
sub2663	29.0	21.113075256347656
sub1140	29.0	25.109052658081055
sub861	55.0	44.376338958740234
