participant_id	true_age	predicted_age
sub1670	19.0	22.09503555297852
sub1076	21.0	23.98962783813477
sub1668	36.0	37.47546768188477
sub2067	51.0	52.803184509277344
sub411	43.0	38.33624649047852
sub1046	23.0	25.28903007507324
sub940	24.0	26.451080322265625
sub1260	22.0	24.54290771484375
sub1767	18.0	20.99795150756836
sub751	28.0	25.600444793701172
sub1751	25.0	26.53259086608887
sub3004	41.0	39.46049118041992
sub2691	36.91999816894531	37.1353759765625
sub2852	22.0	28.60969352722168
sub425	30.0	28.39996910095215
sub1881	19.959999084472656	24.962215423583984
sub150	21.0	25.35390663146973
sub74	55.0	60.035417556762695
sub7	22.0	24.41609191894531
sub2904	33.0	48.3231258392334
sub193	19.0	26.1711368560791
sub2350	23.0	28.6518669128418
sub3183	59.0	49.62952423095703
sub449	28.0	26.6391716003418
sub2041	25.0	26.98093032836914
sub6	33.0	36.885826110839844
sub1695	19.0	23.167680740356445
sub2168	41.0	36.55455780029297
sub2955	45.0	50.01803207397461
sub2726	28.0	28.45121192932129
sub1453	55.0	39.88071823120117
sub125	43.0	43.515472412109375
sub3258	21.0	24.60543441772461
sub1323	42.0	39.90483856201172
sub1054	31.809999465942386	33.45901870727539
sub693	22.0	22.676494598388672
sub2611	29.0	26.954200744628906
sub1220	24.0	25.11587905883789
sub2899	65.0	63.39859390258789
sub929	48.0	52.42210388183594
sub2706	25.0	28.1427001953125
sub403	23.0	23.20993995666504
sub1969	23.0	22.61359596252441
sub650	62.959999084472656	65.41192054748535
sub3108	20.0	21.41414833068848
sub2283	60.540000915527344	58.5439453125
sub734	19.0	19.9179801940918
sub520	64.75	65.9384708404541
sub218	68.47000122070311	58.39181327819824
sub2745	31.59000015258789	36.191444396972656
sub2120	31.0	26.8419189453125
sub3150	21.0	21.554241180419922
sub1103	74.0	56.54225540161133
sub1575	20.0	28.645545959472656
sub554	58.65999984741211	58.7165412902832
sub281	19.0	21.24188804626465
sub1687	33.080001831054695	25.124792098999023
sub3118	26.0	28.918052673339844
sub2936	27.0	23.728858947753906
sub2966	35.0	39.24642562866211
sub2418	18.0	21.16394805908203
sub720	30.0	40.82086181640625
sub1429	24.0	20.61440658569336
sub3138	39.18000030517578	41.94300079345703
sub2763	26.63999938964844	24.159690856933594
sub2632	21.0	23.401708602905273
sub1705	69.55000305175781	77.7782974243164
sub1080	18.0	25.0919189453125
sub2884	22.0	21.00885772705078
sub184	25.0	24.97679901123047
sub3299	49.0	41.82862854003906
sub2780	25.0	25.16777801513672
sub736	25.0	31.10918045043945
sub214	25.0	25.40235137939453
sub2031	26.0	22.20500946044922
sub2894	26.0	22.61225509643555
sub1086	57.0	66.50411415100098
sub2354	26.0	31.51041603088379
sub1451	23.0	19.63098907470703
sub1562	46.0	47.32333564758301
sub140	70.94999694824219	77.6764144897461
sub3048	23.0	22.97913360595703
sub1037	22.0	23.973522186279297
sub1557	19.0	19.699609756469727
sub1074	31.0	44.90045928955078
sub1440	64.66000366210939	62.211923599243164
sub2109	23.959999084472656	34.173816680908196
sub100	81.0	71.91954040527344
sub1754	30.0	28.47550201416016
sub2707	20.0	21.62430763244629
sub2287	28.0	26.14779281616211
sub2194	28.0	30.11613464355469
sub782	48.0	42.79273223876953
sub525	23.0	27.27014541625977
sub903	34.0	33.098888397216804
sub2420	22.0	24.32232093811035
sub849	30.670000076293945	38.1750373840332
sub2386	24.0	25.657569885253906
sub3201	64.0	50.99190330505371
sub1374	24.0	22.43167495727539
sub2024	26.0	28.3171501159668
sub2002	33.919998168945305	27.684803009033203
sub3243	19.0	23.34103012084961
sub3036	57.209999084472656	50.70454406738281
sub1113	20.0	24.892072677612305
sub207	21.299999237060547	25.480823516845703
sub1468	23.0	23.38705062866211
sub890	30.0	28.27342987060547
sub1826	46.0	31.98947525024414
sub2276	25.0	27.940837860107425
sub1288	25.0	26.00769233703613
sub2406	47.0	51.0555305480957
sub1459	22.0	24.065921783447266
sub883	35.45000076293945	32.985824584960945
sub2496	20.0	20.18440055847168
sub2931	34.47999954223633	31.853473663330078
sub22	26.0	37.711387634277344
sub398	54.0	52.36124229431152
sub1756	50.0	42.54715347290039
sub3033	19.0	21.238826751708984
sub857	21.0	22.190418243408203
sub807	69.0	65.13681221008301
sub1458	24.0	20.8995418548584
sub544	20.0	24.82626724243164
sub1470	68.48000335693361	57.88861846923828
sub3024	31.0	35.48463821411133
sub991	19.0	19.49660301208496
sub1412	35.0	33.352283477783196
sub1404	34.0	30.591482162475586
sub2713	44.0	35.997772216796875
sub285	59.0	61.48979187011719
sub3241	27.0	26.03057098388672
sub1034	34.0	37.4286003112793
sub296	22.0	24.42193603515625
sub1311	26.0	18.492992401123047
sub1701	25.0	23.1787109375
sub1221	55.0	57.2113094329834
sub2526	56.86999893188477	55.26092338562012
sub614	47.0	54.47043418884277
sub1348	31.0	37.28633499145508
sub1097	90.0	86.68402481079102
sub2131	31.0	26.32062911987305
sub1226	61.34000015258789	57.37274169921875
sub1963	29.0	27.63349151611328
sub669	21.0	21.73703384399414
sub1684	31.459999084472656	25.80531311035156
sub1083	34.240001678466804	30.33193016052246
sub3092	34.0	28.886024475097656
sub412	75.97000122070312	68.3453369140625
sub528	28.0	27.928152084350586
sub1917	25.0	22.678009033203125
sub2634	55.22000122070313	56.023996353149414
sub1375	55.16999816894531	54.41889190673828
sub1885	47.0	42.075927734375
sub2327	22.0	23.098201751708984
sub58	47.0	39.95595932006836
sub1365	35.0	35.780818939208984
sub830	39.38000106811523	37.12032699584961
sub1467	78.06999969482422	72.89183807373047
sub2332	30.0	30.12868309020996
sub932	24.0	29.34724426269531
sub28	24.76000022888184	28.397720336914066
sub2357	27.0	27.067975997924805
sub2413	45.0	42.7376823425293
sub3132	32.0	32.897544860839844
sub1772	54.209999084472656	43.33835220336914
sub1783	21.0	22.68602752685547
sub1278	22.0	17.55120849609375
sub2562	43.91999816894531	38.94231033325195
sub62	26.0	23.52306365966797
sub2331	36.0	32.552291870117195
sub866	26.93000030517578	30.917879104614254
sub2516	41.0	36.98077774047852
sub1597	24.0	27.92438888549805
sub1170	48.0	38.12482070922852
sub851	19.0	20.115013122558594
sub2305	18.0	19.807674407958984
sub1125	31.0	27.433935165405273
sub210	49.0	32.94528579711914
sub91	52.0	43.14996719360352
sub1011	32.419998168945305	31.511608123779297
sub2326	19.0	29.983875274658203
sub926	62.0	62.887725830078125
sub432	28.0	22.551687240600586
sub2990	28.0	26.991596221923828
sub953	21.80970001220703	20.23128890991211
sub1120	20.0	22.50713539123535
sub2561	64.0	60.21548843383789
sub1808	41.95000076293945	30.950428009033203
sub1114	23.0	25.96176338195801
sub1822	40.0	28.68659019470215
sub1821	22.0	28.99181938171387
sub2858	24.0	22.06873321533203
sub1273	72.0	68.96294021606445
sub1533	56.0	52.85471725463867
sub634	27.0	20.772533416748047
sub2677	32.0	33.980518341064446
sub1194	34.0	27.436756134033203
sub67	31.0	29.03582572937012
sub1646	18.0	22.507116317749023
sub546	21.0	20.55453491210937
sub2753	41.060001373291016	34.86342239379883
sub364	29.0	30.31671524047852
sub3186	54.4900016784668	54.46989822387695
sub461	53.0	50.43758201599121
sub2618	43.15999984741211	40.27392959594727
sub1215	23.0	18.405887603759766
sub2348	63.0	60.9892692565918
sub1839	22.0	23.15378761291504
sub1719	20.170000076293945	34.688220977783196
sub1300	30.420000076293945	34.12802124023437
sub2217	23.0	26.22978210449219
sub3027	29.0	28.0130672454834
sub2117	33.0	27.637710571289066
sub966	21.0	20.99935913085937
sub1841	27.0	26.29538726806641
sub945	23.0	27.043367385864254
sub2944	27.709999084472656	28.09149742126465
sub486	39.0	41.1576042175293
sub1286	21.0	20.34383201599121
sub1121	19.0	18.81863784790039
sub2672	33.0	27.417377471923828
sub68	18.0	24.358266830444336
sub2080	23.0	21.152359008789066
sub2277	59.0	52.82377815246582
sub2779	53.0	50.68486022949219
sub1328	44.0	36.68977355957031
sub696	48.0	46.32719421386719
sub2847	69.72000122070311	64.61111068725586
sub2929	33.0	26.892620086669922
sub2230	19.0	25.061803817749023
sub942	59.7400016784668	59.12312316894531
sub2646	25.190000534057614	26.345613479614254
sub2090	24.899999618530273	35.79228591918945
sub1417	19.0	20.728626251220703
sub497	21.149999618530273	33.89508438110352
sub1588	71.0	57.123050689697266
sub2201	37.099998474121094	39.420799255371094
sub882	26.0	24.97134780883789
sub1925	33.34999847412109	54.07699203491211
sub2536	41.29999923706055	41.41270446777344
sub2581	42.0	38.311954498291016
sub332	62.68000030517578	60.00314903259277
sub2237	24.0	31.6776180267334
sub29	47.0	36.99920272827149
sub3058	50.0	37.36349487304688
sub602	42.36999893188477	55.103355407714844
sub2215	31.0	30.83371162414551
sub1606	25.0	30.393726348876953
sub44	23.6200008392334	20.601003646850586
sub454	30.440000534057614	23.45307159423828
sub3130	18.0	22.56485366821289
sub2208	25.0	25.15303039550781
sub682	24.8799991607666	27.64410781860352
sub865	23.489999771118164	25.13430213928223
sub1978	36.0	23.428119659423828
sub93	26.0	22.094148635864254
sub195	21.0	19.265289306640625
sub1950	19.0	22.178001403808594
sub2558	24.0	25.116741180419922
sub1970	19.0	22.60139465332031
sub357	19.0	24.871734619140625
sub646	58.0	51.27585411071777
sub1209	23.0	18.54742813110352
sub876	63.540000915527344	56.30791091918945
sub3127	28.0	29.4209041595459
sub1921	23.0	26.18251037597656
sub1757	42.0	31.57304954528809
sub178	22.0	21.24915313720703
sub254	58.0	56.98360061645508
sub2261	70.0	60.79628372192383
sub1407	26.0	22.810211181640625
sub2947	21.0	21.169227600097656
sub1952	54.0	49.675580978393555
sub2705	20.0	25.74201583862305
sub3297	22.0	20.60309219360352
sub3055	55.0	57.18684768676758
sub843	26.0	28.965585708618164
sub2245	21.0	18.778249740600586
sub718	36.47000122070313	34.15013885498047
sub2958	22.0	22.492570877075195
sub1693	50.6500015258789	41.33458709716797
sub2013	31.1299991607666	38.00357055664063
sub1051	50.0	57.3240966796875
sub138	44.0	44.50918960571289
sub1478	52.0	45.50182342529297
sub1123	47.0	41.86705017089844
sub564	30.0	23.59016418457031
sub192	30.0	25.96457290649414
